engineload,coolant,vehiclespeed,rpm,obddistance,runtime,engine_torque_percent,fuel_consumption,fuel_level,fl_level,fuel_rate,fuel_economy,accelerator_pedal_pos,drivers_demand_engine_torque_percent,engine_torque_mode,adblue_level,part_of_day,date,time
82,6.27393E+12,44.4375,1139.625,69856408,2226.95,63,20473.5,58,211.7,23.6,1.064171799,74.8,64,1.098612289,71.2,Late Night,13-04-2024,00:21:40
74,4.62657E+12,26.171875,1226.875,69856920,2226.95,56,20474,56.4,205.86,23.7,0.735218394,81.2,70,2.772588722,70.8,Late Night,13-04-2024,00:22:44
6,6.27393E+12,57.359375,768.625,69857792,2226.95,5,20474,58.8,214.62,1.25,3.846025073,0,0,0.693147181,70,Late Night,13-04-2024,00:23:48
62,4.99894E+12,56.0625,1416,69858688,2227,48,20474.5,58.4,213.16,19.65,1.342885195,78,67,2.772588722,70,Late Night,13-04-2024,00:24:53
0,5.82118E+12,58,833.75,69859664,2227,0,20474.5,56,204.4,0,4.840242308,0,0,0.693147181,69.6,Late Night,13-04-2024,00:25:58
83,5.82118E+12,42.046875,1066,69860464,2227.05,63,20475,55.2,201.48,20.35,1.118593625,75.2,64,1.098612289,69.6,Late Night,13-04-2024,00:27:02
0,5.39667E+12,55.0625,1397.875,69861296,2227.05,0,20475.5,56.8,207.32,0,4.840242308,0,0,1.098612289,69.6,Late Night,13-04-2024,00:28:07
64,5.39667E+12,54.03125,1381.625,69862376,2227.05,49,20475.5,56.4,205.86,18,1.388245581,82,70,2.772588722,69.6,Late Night,13-04-2024,00:29:12
0,4.99894E+12,52.6875,1246.875,69863320,2227.1,0,20476,56,204.4,0,4.840242308,0,0,1.098612289,69.2,Late Night,13-04-2024,00:30:17
76,6.75649E+12,50.140625,1268.625,69864208,2227.1,57,20476,56,204.4,21.3,1.202995757,82,71,2.772588722,69.2,Late Night,13-04-2024,00:31:21
81,6.27393E+12,47.625,1204.875,69865032,2227.1,62,20476.5,54.8,200.02,23.05,1.117955268,82.8,72,2.772588722,69.2,Late Night,13-04-2024,00:32:26
74,5.39667E+12,25.421875,1211.375,69866696,2227.15,57,20477,56,204.4,20.4,0.810061795,100,76,2.772588722,68.8,Late Night,13-04-2024,00:34:35
83,6.27393E+12,45.328125,1153.25,69868240,2227.2,63,20478,55.2,201.48,23.9,1.06619133,75.2,64,1.098612289,68.8,Late Night,13-04-2024,00:36:44
56,6.27393E+12,47.484375,1211,69869224,2227.2,43,20478,54.8,200.02,15.1,1.426960087,55.2,43,1.098612289,68.8,Late Night,13-04-2024,00:37:49
45,4.99894E+12,47.234375,1208.75,69870096,2227.25,33,20478.5,56,204.4,12.35,1.577689214,46.8,34,1.098612289,68.8,Late Night,13-04-2024,00:38:53
69,5.82118E+12,52.8125,1323.125,69870888,2227.25,53,20479,57.6,210.24,19,1.322276531,67.2,56,2.772588722,68.8,Late Night,13-04-2024,00:39:58
87,6.75649E+12,44.484375,1125.75,69871784,2227.25,67,20479,56,204.4,25.05,1.018678064,78,67,1.098612289,68.8,Late Night,13-04-2024,00:41:02
10,4.62657E+12,58.375,756.125,69872704,2227.3,6,20479.5,60,219,1.75,3.527967703,0,0,0.693147181,68.8,Late Night,13-04-2024,00:42:07
0,3.9525E+12,61.828125,1089.125,69873800,2227.3,0,20479.5,55.2,201.48,0,4.840242308,0,0,1.098612289,68.8,Late Night,13-04-2024,00:43:12
0,3.09945E+12,43.65625,1140.75,69874768,2227.3,0,20479.5,57.6,210.24,0,4.840242308,0,0,1.098612289,68.8,Late Night,13-04-2024,00:44:17
10,3.09945E+12,59.46875,750.125,69876600,2227.35,6,20480,54.8,200.02,1.75,3.55277779,0,0,0.693147181,68.8,Late Night,13-04-2024,00:46:26
80,3.64826E+12,38.421875,964.75,69877520,2227.4,59,20480,55.6,202.94,19.5,1.078223544,70.8,59,1.098612289,68.8,Late Night,13-04-2024,00:47:31
39,3.64826E+12,33.078125,1096.875,69878184,2227.4,31,20480.5,55.6,202.94,11.8,1.320713644,65.6,54,2.302585093,68.8,Late Night,13-04-2024,00:48:35
56,3.64826E+12,34.125,1206.75,69879520,2227.45,36,20480.5,54.8,200.02,13.3,1.282993362,52.4,37,1.098612289,68.8,Late Night,13-04-2024,00:50:44
0,3.64826E+12,33.53125,1197.875,69880112,2227.45,0,20481,57.2,208.78,0,4.840242308,0,0,1.098612289,68.8,Late Night,13-04-2024,00:51:48
26,4.27819E+12,31.578125,1093,69880712,2227.45,25,20481,56,204.4,6.35,1.771370724,54,45,2.302585093,68.8,Late Night,13-04-2024,00:52:52
90,4.99894E+12,30.15625,1050.25,69881248,2227.5,68,20481.5,54.8,200.02,21.8,0.868281513,80.4,69,1.098612289,68.8,Late Night,13-04-2024,00:53:56
52,6.75649E+12,26.015625,906.5,69881824,2227.5,37,20481.5,54.8,200.02,9.4,1.330571032,48.4,38,1.098612289,68.8,Late Night,13-04-2024,00:55:00
28,5.82118E+12,37.5,967.75,69882392,2227.5,21,20482,53.2,194.18,6,1.978033704,66.4,55,2.302585093,68.8,Late Night,13-04-2024,00:56:04
40,4.99894E+12,31.6875,1137.875,69882968,2227.55,33,20482,54.8,200.02,9.9,1.433502179,76.8,65,2.302585093,68.8,Late Night,13-04-2024,00:57:08
92,6.75649E+12,31.625,1104.125,69884568,2227.6,69,20483,54,197.1,26.1,0.793416634,82.8,71,2.772588722,68.8,Late Night,13-04-2024,01:00:20
0,5.39667E+12,37.71875,1316.125,69885752,2227.65,0,20483,55.6,202.94,0,4.840242308,0,0,1.098612289,68.8,Late Night,13-04-2024,01:02:29
6,3.9525E+12,45.09375,738.375,69887296,2227.65,6,20483.5,57.2,208.78,1.25,3.577587773,0,0,0.693147181,68.8,Late Night,13-04-2024,01:04:39
77,3.64826E+12,39.6875,1011,69888232,2227.7,58,20483.5,57.2,208.78,19.05,1.130015053,70,59,1.098612289,68.8,Late Night,13-04-2024,01:05:44
0,4.99894E+12,47.875,1208.625,69888872,2227.7,0,20484,56,204.4,0,4.840242308,0,0,1.098612289,68.8,Late Night,13-04-2024,01:06:48
0,3.64826E+12,35.203125,893.125,69889672,2227.7,0,20484,56.4,205.86,0,4.840242308,0,0,1.098612289,68.8,Late Night,13-04-2024,01:07:52
46,4.27819E+12,25.171875,1192.875,69890000,2227.75,35,20484,54.4,198.56,12.35,1.112833618,47.2,35,1.098612289,68.8,Late Night,13-04-2024,01:08:55
0,4.62657E+12,35.21875,1013.875,69890496,2227.75,0,20484.5,54,197.1,0,4.840242308,0,0,1.098612289,68.8,Late Night,13-04-2024,01:09:58
12,4.27819E+12,34.96875,873.375,69891192,2227.8,14,20484.5,54.4,198.56,2.5,2.692037276,14,15,1.098612289,68.8,Late Night,13-04-2024,01:11:02
74,4.27819E+12,20.765625,1321.125,69891640,2227.8,57,20484.5,52,189.8,24.1,0.610741671,69.2,58,2.772588722,68.8,Late Night,13-04-2024,01:12:05
9,4.62657E+12,0,750.375,69891864,2227.8,6,20484.5,53.2,194.18,1.7,0,0,0,0.693147181,68.8,Late Night,13-04-2024,01:13:08
10,4.62657E+12,0,748.375,69891864,2227.85,6,20484.5,53.2,194.18,1.35,0,0,0,0.693147181,68.8,Late Night,13-04-2024,01:14:11
10,3.9525E+12,0,750,69891864,2227.85,6,20485,53.2,194.18,1.75,0,0,0,0.693147181,68.8,Late Night,13-04-2024,01:15:13
20,3.64826E+12,0,751.625,69891864,2227.85,14,20485,53.2,194.18,2.7,0,0,0,0.693147181,68.8,Late Night,13-04-2024,01:16:16
24,4.27819E+12,0,751.25,69891864,2227.9,18,20485,53.2,194.18,4.65,0,0,0,0.693147181,68.8,Late Night,13-04-2024,01:17:18
73,4.99894E+12,36.484375,1257.125,69892168,2227.9,56,20485,53.2,194.18,23.4,0.933332217,90.8,77,2.772588722,68.8,Late Night,13-04-2024,01:21:29
9,4.99894E+12,53.28125,753.25,69893128,2227.9,6,20485.5,54,197.1,1.65,3.493959348,0,0,0.693147181,68.8,Late Night,13-04-2024,01:22:33
89,3.9525E+12,41,1037.375,69893952,2227.95,67,20485.5,53.6,195.64,21.8,1.054693072,79.6,68,1.098612289,68.8,Late Night,13-04-2024,01:23:37
68,4.99894E+12,51.765625,1330.75,69894768,2227.95,9,20486,54,197.1,3.8,2.685000111,77.2,32,2.302585093,68.8,Late Night,13-04-2024,01:24:41
9,4.62657E+12,54.3125,761.375,69895848,2228,6,20486,54.8,200.02,1.25,3.787115033,0,0,0.693147181,68.8,Late Night,13-04-2024,01:25:45
33,4.62657E+12,49.25,1233,69896784,2228,26,20486.5,53.2,194.18,10.2,1.763365344,72.4,60,2.302585093,68.8,Late Night,13-04-2024,01:26:55
69,5.82118E+12,52.40625,1324.625,69897624,2228,54,20487,53.6,195.64,22.5,1.198881727,78.4,67,2.772588722,68.8,Late Night,13-04-2024,01:28:00
78,3.36429E+12,48.453125,1216.375,69898752,2228.05,61,20487,53.2,194.18,21.8,1.170205926,79.2,68,2.772588722,68.8,Late Night,13-04-2024,01:29:04
72,4.99894E+12,36.546875,1268,69899448,2228.05,56,20487.5,53.6,195.64,20.05,1.033379091,83.6,72,2.772588722,68.8,Late Night,13-04-2024,01:30:08
63,6.27393E+12,29.84375,1417,69899904,2228.05,53,20487.5,53.2,194.18,22,0.850918541,100,65,2.772588722,68.8,Late Night,13-04-2024,01:31:12
70,6.27393E+12,51.734375,1308.25,69901328,2228.1,54,20488.5,50.8,185.42,19.6,1.291618752,85.2,74,2.772588722,68.8,Late Night,13-04-2024,01:33:19
0,6.27393E+12,39.046875,1008.375,69902304,2228.1,0,20489,54,197.1,0,4.840242308,0,0,1.098612289,68.8,Late Night,13-04-2024,01:34:24
87,6.75649E+12,45.59375,1150.125,69902976,2228.15,67,20489,52,189.8,20.95,1.153090625,94.4,76,2.772588722,68.8,Late Night,13-04-2024,01:35:27
68,6.27393E+12,53.3125,1345.25,69903808,2228.15,52,20489.5,51.2,186.88,18.65,1.344413864,80.4,69,2.772588722,68.8,Late Night,13-04-2024,01:36:31
67,5.39667E+12,53.5625,1349.5,69904848,2228.2,52,20490,54,197.1,21.55,1.244357196,77.2,66,2.772588722,68.8,Late Night,13-04-2024,01:37:36
70,6.27393E+12,38.484375,1345.25,69905608,2228.2,54,20490,52,189.8,22.7,0.994408511,94,77,2.772588722,68.8,Late Night,13-04-2024,01:38:40
91,4.62657E+12,39.59375,1134.5,69906008,2228.2,69,20490.5,52.8,192.72,21.75,1.114757287,88.8,76,2.772588722,68.8,Late Night,13-04-2024,01:39:43
68,5.82118E+12,52.71875,1340.375,69906960,2228.25,52,20491,53.6,195.64,21.85,1.230759253,78,60,2.772588722,68.8,Late Night,13-04-2024,01:40:47
86,6.75649E+12,44.578125,1137.25,69907752,2228.25,66,20491,48.4,176.66,24.85,1.030595512,77.6,66,1.098612289,68.8,Late Night,13-04-2024,01:41:51
60,6.27393E+12,54.53125,1393.125,69909488,2228.3,47,20492,52.8,192.72,19.05,1.354545663,72.8,61,2.302585093,68.8,Late Night,13-04-2024,01:44:00
71,5.82118E+12,51.171875,1305.375,69910312,2228.3,55,20492,52.4,191.26,19.7,1.283534627,78.8,68,2.772588722,68.8,Late Night,13-04-2024,01:45:04
81,6.75649E+12,45.3125,1149.125,69911264,2228.3,61,20492.5,51.6,188.34,23.1,1.084846101,73.2,62,1.098612289,68.8,Late Night,13-04-2024,01:46:08
87,6.75649E+12,43.09375,1095.25,69911968,2228.35,67,20493,51.2,186.88,25.25,0.997294516,78.4,67,1.098612289,68.8,Late Night,13-04-2024,01:47:12
93,6.75649E+12,36.703125,929.625,69912752,2228.35,68,20493.5,51.2,186.88,17.4,1.133793411,80.4,68,1.098612289,68.8,Late Night,13-04-2024,01:48:21
62,4.62657E+12,55.34375,1402.25,69913560,2228.4,48,20494,51.2,186.88,19.75,1.333663831,74,62,2.772588722,68.8,Late Night,13-04-2024,01:49:25
10,3.09945E+12,62.234375,752.5,69914600,2228.4,6,20494,50.8,185.42,1.75,3.582053031,0,0,0.693147181,68.8,Late Night,13-04-2024,01:50:30
94,3.09945E+12,37.015625,1083.5,69915488,2228.4,72,20494,51.6,188.34,26.15,0.785434341,88.4,76,2.772588722,68.8,Late Night,13-04-2024,01:51:34
73,4.99894E+12,51.09375,1290,69916256,2228.45,56,20494.5,52,189.8,23.65,1.148765619,69.6,58,2.772588722,68.8,Late Night,13-04-2024,01:52:38
90,4.99894E+12,44.484375,1137.75,69917088,2228.45,68,20494.5,50.4,183.96,26.05,0.996573805,82.4,71,2.772588722,68.8,Late Night,13-04-2024,01:53:42
72,5.82118E+12,51.171875,1291.875,69918008,2228.45,56,20495,51.2,186.88,20.15,1.261098673,69.6,58,2.772588722,68.8,Late Night,13-04-2024,01:54:46
48,3.9525E+12,50.390625,1310,69918952,2228.5,36,20495,52.8,192.72,13.9,1.539048967,66.8,59,2.302585093,68.8,Late Night,13-04-2024,01:55:51
8,3.9525E+12,48.140625,1205,69919832,2228.5,6,20495.5,51.6,188.34,2.35,3.044615433,59.2,46,2.302585093,68.8,Late Night,13-04-2024,01:56:55
68,6.75649E+12,29.21875,1402.25,69920472,2228.5,53,20495.5,51.6,188.34,22.1,0.843383983,87.2,76,2.772588722,68.8,Late Night,13-04-2024,01:57:58
87,6.27393E+12,43.765625,1108.125,69921056,2228.55,67,20496,51.2,186.88,21,1.123685934,78.4,67,1.098612289,68.8,Late Night,13-04-2024,01:59:02
62,6.27393E+12,47.28125,1199.375,69921936,2228.55,46,20496.5,52.8,192.72,16.7,1.341864799,59.2,47,1.098612289,68.8,Late Night,13-04-2024,02:00:06
75,6.27393E+12,50.296875,1277.125,69922728,2228.6,57,20497,51.2,186.88,20.6,1.234744463,70,59,2.772588722,68.8,Late Night,13-04-2024,02:01:11
57,5.82118E+12,49.609375,1203.625,69923512,2228.6,44,20497,51.2,186.88,0,4.840242308,74,62,2.302585093,68.8,Late Night,13-04-2024,02:02:15
58,5.82118E+12,46.15625,1159.5,69924480,2228.6,43,20497.5,53.2,194.18,15.3,1.390193002,55.6,43,1.098612289,68.8,Late Night,13-04-2024,02:03:19
33,7.27045E+12,30.265625,1027.5,69925088,2228.65,25,20497.5,51.6,188.34,10.4,1.353032415,70.4,58,2.302585093,68.8,Late Night,13-04-2024,02:04:22
48,7.27045E+12,28.15625,972.25,69925632,2228.65,37,20498,52,189.8,11.15,1.262757485,80.8,68,2.302585093,68.8,Late Night,13-04-2024,02:05:26
70,2.85266E+12,38.890625,983.125,69926112,2228.65,52,20498,51.6,188.34,17,1.18762904,64,53,1.098612289,68.8,Late Night,13-04-2024,02:06:30
51,2.40912E+12,20.5625,994,69926656,2228.7,38,20498.5,44.8,163.52,12.05,0.99873442,60.8,50,2.302585093,68.8,Late Night,13-04-2024,02:07:33
19,4.99894E+12,18.46875,811.25,69927224,2228.7,10,20498.5,46.8,170.82,3,2.022168232,0,0,0.693147181,68.8,Late Night,13-04-2024,02:08:37
73,5.82118E+12,36.109375,1264,69927696,2228.7,55,20499,51.6,188.34,23.45,0.934867117,83.2,72,2.772588722,68.8,Late Night,13-04-2024,02:09:40
13,5.82118E+12,28.03125,797.125,69928904,2228.75,8,20499.5,52,189.8,2.1,2.685799275,0,0,0.693147181,68.8,Late Night,13-04-2024,02:11:54
67,4.62657E+12,40.40625,1398.625,69929392,2228.75,53,20499.5,47.6,173.74,21.9,1.03892311,81.6,70,2.772588722,68.8,Late Night,13-04-2024,02:12:57
86,7.27045E+12,46.265625,1174,69930048,2228.75,65,20500,50,182.5,24.05,1.071556869,79.6,69,2.772588722,68.8,Late Night,13-04-2024,02:14:01
12,2.85266E+12,12.453125,751.375,69930672,2228.8,8,20500,52.4,191.26,2.15,1.965800308,0,0,0.693147181,68.8,Late Night,13-04-2024,02:15:05
52,6.46992E+11,1.046875,782.125,69930704,2228.85,33,20500.5,52.8,192.72,6.55,0.049533935,29.6,15,0.693147181,68.8,Late Night,13-04-2024,04:24:23
43,1.06527E+12,0,778.375,69930704,2228.85,28,20500.5,51.2,186.88,6.7,0,27.6,21,0.693147181,68.8,Late Night,13-04-2024,04:25:26
32,3.37759E+11,35.421875,896.25,69931296,2228.95,27,20500.5,51.6,188.34,6.55,1.85330279,81.6,77,2.302585093,68.8,Morning,13-04-2024,07:07:04
20,6.46992E+11,24.625,794.75,69931824,2228.95,13,20501,52,189.8,3.4,2.140984859,0,0,0.693147181,68.8,Morning,13-04-2024,07:08:08
57,1.06527E+12,11.65625,731.875,69932208,2228.95,38,20501,47.2,172.28,9.95,0.74361004,77.6,64,2.302585093,68.8,Morning,13-04-2024,07:09:11
60,1.85482E+12,38.421875,965.625,69932712,2228.95,44,20501,48.4,176.66,14.05,1.305478236,72.8,61,2.302585093,68.8,Morning,13-04-2024,07:10:15
0,2.40912E+12,33.3125,880.125,69933392,2229,0,20501.5,48.8,178.12,0,4.840242308,0,0,0.693147181,68.8,Morning,13-04-2024,07:11:18
60,4.27819E+12,41.359375,1031.125,69934064,2229,45,20501.5,46.4,169.36,14.45,1.340332226,57.2,46,1.098612289,68.8,Morning,13-04-2024,07:12:22
18,3.09945E+12,17.515625,769.625,69934672,2229,12,20501.5,49.6,181.04,3.3,1.89790093,0,0,0.693147181,68.8,Morning,13-04-2024,07:13:26
51,3.36429E+12,47.328125,1198,69935000,2229.05,26,20501.5,49.2,179.58,13.1,1.524696684,50,27,1.098612289,68.8,Morning,13-04-2024,07:14:29
20,2.85266E+12,53.484375,751.125,69937504,2229.1,14,20502,50.8,185.42,2.7,3.029151962,0,0,0.693147181,68.8,Morning,13-04-2024,07:17:41
59,2.85266E+12,50.984375,1284.75,69938376,2229.1,45,20502.5,48.8,178.12,18.6,1.310758093,57.6,45,1.098612289,68.8,Morning,13-04-2024,07:18:46
59,2.85266E+12,55.125,1382.625,69939408,2229.15,46,20502.5,48.8,178.12,18.65,1.36607173,72.8,61,2.302585093,68.8,Morning,13-04-2024,07:19:56
53,2.85266E+12,50.4375,1333.125,69940336,2229.15,41,20502.5,52,189.8,2.75,2.959841952,53.2,41,1.098612289,68.8,Morning,13-04-2024,07:21:00
21,2.62288E+12,44.1875,750.375,69941352,2229.15,15,20502.5,51.2,186.88,3.85,2.521030103,0,0,0.693147181,68.8,Morning,13-04-2024,07:22:05
20,3.36429E+12,31.625,760.875,69942184,2229.2,13,20503,54,197.1,3.55,2.385568151,0,0,0.693147181,68.8,Morning,13-04-2024,07:23:08
28,3.36429E+12,45.734375,1180.625,69942976,2229.2,27,20503,50.8,185.42,9,1.802122256,34.8,28,2.302585093,68.8,Morning,13-04-2024,07:24:13
50,3.09945E+12,59.15625,1491.75,69943872,2229.2,39,20503.5,49.6,181.04,18.1,1.44737843,53.2,40,1.098612289,68.8,Morning,13-04-2024,07:25:17
71,3.36429E+12,44.015625,1258.875,69944736,2229.25,55,20503.5,44,160.6,19.6,1.254992624,66.4,55,1.098612289,68.8,Morning,13-04-2024,07:26:21
38,3.09945E+12,49.8125,1251.625,69945712,2229.25,29,20503.5,49.2,179.58,12.25,1.614891773,42,29,1.098612289,68.8,Morning,13-04-2024,07:27:25
56,3.36429E+12,56.140625,1415.625,69946536,2229.25,44,20504,48,175.2,17.75,1.421789682,56.8,44,1.098612289,68.8,Morning,13-04-2024,07:28:30
0,3.64826E+12,60,1367.375,69947648,2229.3,0,20504,50,182.5,0,4.840242308,0,0,1.098612289,68.8,Morning,13-04-2024,07:29:34
55,3.36429E+12,53.625,1351.25,69948448,2229.3,42,20504,47.6,173.74,17,1.416592429,55.2,43,1.098612289,68.8,Morning,13-04-2024,07:30:38
10,2.85266E+12,52.578125,749.125,69949544,2229.35,6,20504,51.2,186.88,1.3,3.704527876,0,0,0.693147181,68.8,Morning,13-04-2024,07:31:42
10,2.85266E+12,50.4375,747.875,69950392,2229.35,6,20504,50.4,183.96,1.3,3.660602554,0,0,0.693147181,68.8,Morning,13-04-2024,07:32:47
19,3.64826E+12,63.03125,749.875,69952320,2229.4,13,20504.5,50.4,183.96,3.35,2.97171567,0,0,0.693147181,68.8,Morning,13-04-2024,07:34:55
20,3.09945E+12,53.109375,749.75,69953296,2229.4,14,20504.5,50.8,185.42,3.6,2.758203499,0,0,0.693147181,68.8,Morning,13-04-2024,07:36:00
69,3.09945E+12,39.3125,1234.625,69955976,2229.45,53,20505,54.8,200.02,18.85,1.272105938,64.8,53,1.098612289,68.8,Morning,13-04-2024,07:39:12
10,3.36429E+12,50.671875,767.75,69957960,2229.5,6,20505.5,50.8,185.42,1.75,3.401783143,0,0,0.693147181,68.8,Morning,13-04-2024,07:41:27
55,3.64826E+12,55.484375,1394.625,69958752,2229.5,43,20505.5,47.6,173.74,17.35,1.428833624,56,44,1.098612289,68.8,Morning,13-04-2024,07:42:31
20,3.09945E+12,49.5625,750.125,69959832,2229.55,14,20505.5,50.4,183.96,2.65,2.967003218,0,0,0.693147181,68.8,Morning,13-04-2024,07:43:35
50,3.09945E+12,40.984375,1042.875,69960552,2229.55,36,20505.5,47.6,173.74,11.25,1.532320598,48,36,1.098612289,68.8,Morning,13-04-2024,07:44:39
47,3.09945E+12,28.625,985,69961296,2229.55,36,20506,46.8,170.82,10.8,1.283534627,71.2,59,2.302585093,68.8,Morning,13-04-2024,07:45:43
39,3.9525E+12,46.578125,1187.375,69961808,2229.6,29,20506,50.4,183.96,10.8,1.665641009,41.6,29,1.098612289,68.8,Morning,13-04-2024,07:46:46
20,3.64826E+12,61.421875,750.125,69962728,2229.6,14,20506,50.4,183.96,3.6,2.8848225,0,0,0.693147181,68.8,Morning,13-04-2024,07:47:51
45,3.36429E+12,35.5625,888.75,69963584,2229.6,32,20506,49.2,179.58,8.05,1.682485045,42.4,33,1.098612289,68.8,Morning,13-04-2024,07:48:55
0,3.09945E+12,37.453125,951.625,69964224,2229.65,0,20506.5,50,182.5,0,4.840242308,0,0,1.098612289,68.8,Morning,13-04-2024,07:49:58
0,3.09945E+12,48.578125,1155.625,69964968,2229.65,0,20506.5,50.4,183.96,0,4.840242308,0,0,1.098612289,68.8,Morning,13-04-2024,07:51:03
14,3.64826E+12,39.203125,983.75,69965768,2229.65,11,20506.5,47.6,173.74,4,2.371447783,20.4,12,1.098612289,68.8,Morning,13-04-2024,07:52:06
50,3.64826E+12,47.921875,1213.5,69966392,2229.7,38,20506.5,50.4,183.96,13.5,1.508408272,50.8,39,1.098612289,68.8,Morning,13-04-2024,07:53:10
22,3.36429E+12,33.515625,844.75,69967152,2229.7,14,20506.5,49.2,179.58,4.05,2.218481376,14,10,0.693147181,68.8,Morning,13-04-2024,07:54:14
19,3.64826E+12,44.71875,764.5,69968752,2229.75,13,20507,52.4,191.26,3.55,2.618193872,0,0,0.693147181,68.8,Morning,13-04-2024,07:56:22
8,3.36429E+12,33.453125,850.375,69969504,2229.75,6,20507,48.4,176.66,1.6,3.071317925,0,0,0.693147181,68.8,Morning,13-04-2024,07:57:26
0,3.64826E+12,38.6875,983.5,69970032,2229.8,0,20507.5,49.6,181.04,0,4.840242308,0,0,1.098612289,68.8,Morning,13-04-2024,07:58:30
19,3.9525E+12,42.859375,766.625,69970648,2229.8,13,20507.5,48.4,176.66,3.5,2.582227118,0,0,0.693147181,68.8,Morning,13-04-2024,07:59:34
21,3.36429E+12,8.109375,753.25,69971352,2229.8,13,20507.5,48,175.2,2.7,1.434898508,0,0,0.693147181,68.8,Morning,13-04-2024,08:00:37
36,3.36429E+12,32.921875,856.75,69971864,2229.85,26,20507.5,47.2,172.28,6.4,1.819369578,70,55,2.302585093,68.8,Morning,13-04-2024,08:01:41
10,3.64826E+12,42.625,1088,69972728,2229.85,7,20508,50,182.5,2.8,2.776852059,24.8,20,2.302585093,68.8,Morning,13-04-2024,08:02:51
89,2.85266E+12,36.296875,908.375,69973752,2229.85,64,20508,45.2,164.98,17.4,1.116037714,94.8,72,2.302585093,68.8,Morning,13-04-2024,08:03:55
49,3.9525E+12,55.15625,1397,69974600,2229.9,39,20508.5,48.8,178.12,15.4,1.519154147,75.6,63,2.302585093,68.8,Morning,13-04-2024,08:04:59
10,3.09945E+12,0,747.5,69975152,2229.9,7,20508.5,52.8,192.72,1.8,0.240185021,0,0,0.693147181,68.8,Morning,13-04-2024,08:06:03
60,3.36429E+12,47.25,1191,69976272,2229.95,46,20508.5,46.4,169.36,16.35,1.352527499,70.8,59,2.302585093,68.8,Morning,13-04-2024,08:16:08
0,3.64826E+12,45.171875,1157.625,69977864,2230,0,20509,47.6,173.74,0,4.840242308,0,0,1.098612289,68.8,Morning,13-04-2024,08:18:18
62,3.64826E+12,60.265625,1511.75,69978672,2230,49,20509,44.8,163.52,19.8,1.390193002,81.6,70,2.772588722,68.8,Morning,13-04-2024,08:19:23
21,3.36429E+12,28.140625,753,69979616,2230.05,14,20509.5,48.4,176.66,3.85,2.099981103,0,0,0.693147181,68.8,Morning,13-04-2024,08:20:28
10,3.64826E+12,51.859375,765.625,69980336,2230.05,6,20509.5,47.6,173.74,1.75,3.419965487,0,0,0.693147181,68.8,Morning,13-04-2024,08:21:33
62,3.09945E+12,56.4375,1435.25,69981392,2230.05,48,20509.5,47.2,172.28,19.7,1.351516874,62.8,51,2.772588722,68.8,Morning,13-04-2024,08:22:39
8,3.64826E+12,52.96875,828.125,69982296,2230.1,6,20510,50.4,183.96,1.55,3.542712771,0,0,0.693147181,68.8,Morning,13-04-2024,08:23:44
0,3.36429E+12,49.75,1258.25,69983312,2230.1,0,20510,49.2,179.58,0,4.840242308,0,0,1.098612289,68.8,Morning,13-04-2024,08:24:50
0,3.64826E+12,56.78125,1445.375,69984264,2230.1,0,20510,47.6,173.74,0,4.840242308,0,0,1.098612289,68.8,Morning,13-04-2024,08:25:56
0,3.64826E+12,55.8125,1426.625,69986368,2230.15,0,20510.5,49.6,181.04,0,4.840242308,0,0,1.098612289,68.8,Morning,13-04-2024,08:28:07
0,3.9525E+12,56.234375,1429.75,69987504,2230.2,0,20511,50,182.5,0,4.840242308,0,0,1.098612289,68.8,Morning,13-04-2024,08:29:13
62,3.36429E+12,59.25,1493.25,69988448,2230.2,49,20511,47.2,172.28,22.6,1.281367779,62.4,50,2.772588722,68.8,Morning,13-04-2024,08:30:18
9,4.27819E+12,61.03125,749.875,69989656,2230.2,6,20511,48.4,176.66,1.65,3.631192395,0,0,0.693147181,68.8,Morning,13-04-2024,08:31:24
62,3.64826E+12,64.9375,1634.75,69990752,2230.25,49,20511.5,44.4,162.06,22.55,1.347464184,71.2,60,2.302585093,68.8,Morning,13-04-2024,08:32:29
0,3.64826E+12,50.8125,1291.625,69991744,2230.25,0,20511.5,47.6,173.74,0,4.840226893,0,1,1.098612289,68.8,Morning,13-04-2024,08:33:34
12,3.9525E+12,57.84375,840.625,69992824,2230.25,8,20511.5,48.4,176.66,2.3,3.264013498,0,0,0.693147181,68.8,Morning,13-04-2024,08:34:39
17,3.9525E+12,57.34375,808.75,69993776,2230.3,12,20511.5,47.2,172.28,3.2,2.936077647,0,0,0.693147181,68.8,Morning,13-04-2024,08:35:44
0,3.09945E+12,50.46875,942.875,69994688,2230.3,0,20512,47.2,172.28,0,4.840242308,0,0,1.098612289,68.8,Morning,13-04-2024,08:36:49
58,3.64826E+12,41.8125,1056.125,69995632,2230.35,45,20512,45.6,166.44,13.6,1.399391814,86.4,74,2.302585093,68.8,Morning,13-04-2024,08:37:53
51,3.64826E+12,40.578125,1014.25,69996288,2230.35,39,20512,46,167.9,11.6,1.492289435,83.6,71,2.302585093,68.8,Morning,13-04-2024,08:38:58
0,3.64826E+12,34.328125,894.875,69997240,2230.35,0,20512.5,50,182.5,0,4.840242308,0,0,0.693147181,68.8,Morning,13-04-2024,08:40:02
19,3.9525E+12,54.96875,763.75,69998072,2230.4,13,20512.5,47.2,172.28,3.45,2.826064677,0,0,0.693147181,68.8,Morning,13-04-2024,08:41:07
